water_saturation,water_relative_permeability,oil_relative_permeability,water_oil_capillary_pressure,iteration,N_w,N_o,coef_water,day,well_type,oil_prod,water_prod,gas_prod,res_vol_prod,oil_inj,water_inj,gas_inj,res_vol_inj
0.18,0.0,0.8192473908342732,0.0,1198,4.09485735841908,1.004627025262372,0.66,3650,INJ,0.0,0.0,0.0,0.0,0.0,0.0,365.0,253024.5
0.24,0.0,0.7590355445493334,0.0,1198,4.09485735841908,1.004627025262372,0.66,3650,PROD,45264.9,0.0,354.3,290697.0,0.0,0.0,0.0,0.0
0.24,0.0,0.7590355445493334,0.0,1198,4.09485735841908,1.004627025262372,0.66,3650,INJ,0.0,0.0,0.0,0.0,0.0,0.0,365.0,253024.5
0.3,0.0,0.6988457119648992,0.0,1198,4.09485735841908,1.004627025262372,0.66,3650,PROD,45264.9,0.0,354.3,290697.0,0.0,0.0,0.0,0.0
0.3,0.0,0.6988457119648992,0.0,1198,4.09485735841908,1.004627025262372,0.66,3650,INJ,0.0,0.0,0.0,0.0,0.0,0.0,365.0,253024.5
0.36,0.01,0.6386797753022506,0.0,1198,4.09485735841908,1.004627025262372,0.66,3650,PROD,45264.9,0.0,354.3,290697.0,0.0,0.0,0.0,0.0
0.36,0.01,0.6386797753022506,0.0,1198,4.09485735841908,1.004627025262372,0.66,3650,INJ,0.0,0.0,0.0,0.0,0.0,0.0,365.0,253024.5
0.42,0.02,0.5785399702378303,0.0,1198,4.09485735841908,1.004627025262372,0.66,3650,PROD,45264.9,0.0,354.3,290697.0,0.0,0.0,0.0,0.0
0.42,0.02,0.5785399702378303,0.0,1198,4.09485735841908,1.004627025262372,0.66,3650,INJ,0.0,0.0,0.0,0.0,0.0,0.0,365.0,253024.5
0.48,0.03,0.5184289960908476,0.0,1198,4.09485735841908,1.004627025262372,0.66,3650,PROD,45264.9,0.0,354.3,290697.0,0.0,0.0,0.0,0.0
0.48,0.03,0.5184289960908476,0.0,1198,4.09485735841908,1.004627025262372,0.66,3650,INJ,0.0,0.0,0.0,0.0,0.0,0.0,365.0,253024.5
0.54,0.05,0.4583501772666149,0.0,1198,4.09485735841908,1.004627025262372,0.66,3650,PROD,45264.9,0.0,354.3,290697.0,0.0,0.0,0.0,0.0
0.54,0.05,0.4583501772666149,0.0,1198,4.09485735841908,1.004627025262372,0.66,3650,INJ,0.0,0.0,0.0,0.0,0.0,0.0,365.0,253024.5
0.6,0.08,0.39830770979100133,0.0,1198,4.09485735841908,1.004627025262372,0.66,3650,PROD,45264.9,0.0,354.3,290697.0,0.0,0.0,0.0,0.0
0.6,0.08,0.39830770979100133,0.0,1198,4.09485735841908,1.004627025262372,0.66,3650,INJ,0.0,0.0,0.0,0.0,0.0,0.0,365.0,253024.5
0.66,0.12,0.33830705777857534,0.0,1198,4.09485735841908,1.004627025262372,0.66,3650,PROD,45264.9,0.0,354.3,290697.0,0.0,0.0,0.0,0.0
0.66,0.12,0.33830705777857534,0.0,1198,4.09485735841908,1.004627025262372,0.66,3650,INJ,0.0,0.0,0.0,0.0,0.0,0.0,365.0,253024.5
0.72,0.17,0.2783556350300008,0.0,1198,4.09485735841908,1.004627025262372,0.66,3650,PROD,45264.9,0.0,354.3,290697.0,0.0,0.0,0.0,0.0
0.72,0.17,0.2783556350300008,0.0,1198,4.09485735841908,1.004627025262372,0.66,3650,INJ,0.0,0.0,0.0,0.0,0.0,0.0,365.0,253024.5
0.78,0.24,0.2184640869152983,0.0,1198,4.09485735841908,1.004627025262372,0.66,3650,PROD,45264.9,0.0,354.3,290697.0,0.0,0.0,0.0,0.0
0.78,0.24,0.2184640869152983,0.0,1198,4.09485735841908,1.004627025262372,0.66,3650,INJ,0.0,0.0,0.0,0.0,0.0,0.0,365.0,253024.5
0.84,0.32,0.15864903167895256,0.0,1198,4.09485735841908,1.004627025262372,0.66,3650,PROD,45264.9,0.0,354.3,290697.0,0.0,0.0,0.0,0.0
0.84,0.32,0.15864903167895256,0.0,1198,4.09485735841908,1.004627025262372,0.66,3650,INJ,0.0,0.0,0.0,0.0,0.0,0.0,365.0,253024.5
0.91,0.45,0.08900281915849509,0.0,1198,4.09485735841908,1.004627025262372,0.66,3650,PROD,45264.9,0.0,354.3,290697.0,0.0,0.0,0.0,0.0
0.91,0.45,0.08900281915849509,0.0,1198,4.09485735841908,1.004627025262372,0.66,3650,INJ,0.0,0.0,0.0,0.0,0.0,0.0,365.0,253024.5
1.0,0.66,0.0,0.0,1198,4.09485735841908,1.004627025262372,0.66,3650,PROD,45264.9,0.0,354.3,290697.0,0.0,0.0,0.0,0.0
1.0,0.66,0.0,0.0,1198,4.09485735841908,1.004627025262372,0.66,3650,INJ,0.0,0.0,0.0,0.0,0.0,0.0,365.0,253024.5
0.12,0.0,0.7651033904833062,0.0,1199,4.09485735841908,2.094478931179526,0.66,3650,PROD,44648.3,0.0,352.9,288169.6,0.0,0.0,0.0,0.0
0.12,0.0,0.7651033904833062,0.0,1199,4.09485735841908,2.094478931179526,0.66,3650,INJ,0.0,0.0,0.0,0.0,0.0,0.0,365.0,252395.2
0.18,0.0,0.6599103344863682,0.0,1199,4.09485735841908,2.094478931179526,0.66,3650,PROD,44648.3,0.0,352.9,288169.6,0.0,0.0,0.0,0.0
0.18,0.0,0.6599103344863682,0.0,1199,4.09485735841908,2.094478931179526,0.66,3650,INJ,0.0,0.0,0.0,0.0,0.0,0.0,365.0,252395.2
0.24,0.0,0.5628161877566553,0.0,1199,4.09485735841908,2.094478931179526,0.66,3650,PROD,44648.3,0.0,352.9,288169.6,0.0,0.0,0.0,0.0
0.24,0.0,0.5628161877566553,0.0,1199,4.09485735841908,2.094478931179526,0.66,3650,INJ,0.0,0.0,0.0,0.0,0.0,0.0,365.0,252395.2
0.3,0.0,0.4737629654008189,0.0,1199,4.09485735841908,2.094478931179526,0.66,3650,PROD,44648.3,0.0,352.9,288169.6,0.0,0.0,0.0,0.0
0.3,0.0,0.4737629654008189,0.0,1199,4.09485735841908,2.094478931179526,0.66,3650,INJ,0.0,0.0,0.0,0.0,0.0,0.0,365.0,252395.2
0.36,0.01,0.39268836984563316,0.0,1199,4.09485735841908,2.094478931179526,0.66,3650,PROD,44648.3,0.0,352.9,288169.6,0.0,0.0,0.0,0.0
0.36,0.01,0.39268836984563316,0.0,1199,4.09485735841908,2.094478931179526,0.66,3650,INJ,0.0,0.0,0.0,0.0,0.0,0.0,365.0,252395.2
0.42,0.02,0.3195250539233132,0.0,1199,4.09485735841908,2.094478931179526,0.66,3650,PROD,44648.3,0.0,352.9,288169.6,0.0,0.0,0.0,0.0
0.42,0.02,0.3195250539233132,0.0,1199,4.09485735841908,2.094478931179526,0.66,3650,INJ,0.0,0.0,0.0,0.0,0.0,0.0,365.0,252395.2
0.48,0.03,0.2541996725150807,0.0,1199,4.09485735841908,2.094478931179526,0.66,3650,PROD,44648.3,0.0,352.9,288169.6,0.0,0.0,0.0,0.0
0.48,0.03,0.2541996725150807,0.0,1199,4.09485735841908,2.094478931179526,0.66,3650,INJ,0.0,0.0,0.0,0.0,0.0,0.0,365.0,252395.2
0.54,0.05,0.19663163198674918,0.0,1199,4.09485735841908,2.094478931179526,0.66,3650,PROD,44648.3,0.0,352.9,288169.6,0.0,0.0,0.0,0.0
0.54,0.05,0.19663163198674918,0.0,1199,4.09485735841908,2.094478931179526,0.66,3650,INJ,0.0,0.0,0.0,0.0,0.0,0.0,365.0,252395.2
0.6,0.08,0.14673139144972241,0.0,1199,4.09485735841908,2.094478931179526,0.66,3650,PROD,44648.3,0.0,352.9,288169.6,0.0,0.0,0.0,0.0
0.6,0.08,0.14673139144972241,0.0,1199,4.09485735841908,2.094478931179526,0.66,3650,INJ,0.0,0.0,0.0,0.0,0.0,0.0,365.0,252395.2
0.66,0.12,0.10439806830855185,0.0,1199,4.09485735841908,2.094478931179526,0.66,3650,PROD,44648.3,0.0,352.9,288169.6,0.0,0.0,0.0,0.0
0.66,0.12,0.10439806830855185,0.0,1199,4.09485735841908,2.094478931179526,0.66,3650,INJ,0.0,0.0,0.0,0.0,0.0,0.0,365.0,252395.2
0.72,0.17,0.06951589913060888,0.0,1199,4.09485735841908,2.094478931179526,0.66,3650,PROD,44648.3,0.0,352.9,288169.6,0.0,0.0,0.0,0.0
0.72,0.17,0.06951589913060888,0.0,1199,4.09485735841908,2.094478931179526,0.66,3650,INJ,0.0,0.0,0.0,0.0,0.0,0.0,365.0,252395.2
0.78,0.24,0.041948666471019525,0.0,1199,4.09485735841908,2.094478931179526,0.66,3650,PROD,44648.3,0.0,352.9,288169.6,0.0,0.0,0.0,0.0
0.78,0.24,0.041948666471019525,0.0,1199,4.09485735841908,2.094478931179526,0.66,3650,INJ,0.0,0.0,0.0,0.0,0.0,0.0,365.0,252395.2
0.84,0.32,0.021530101236771678,0.0,1199,4.09485735841908,2.094478931179526,0.66,3650,PROD,44648.3,0.0,352.9,288169.6,0.0,0.0,0.0,0.0
0.84,0.32,0.021530101236771678,0.0,1199,4.09485735841908,2.094478931179526,0.66,3650,INJ,0.0,0.0,0.0,0.0,0.0,0.0,365.0,252395.2
0.91,0.45,0.006451830791883394,0.0,1199,4.09485735841908,2.094478931179526,0.66,3650,PROD,44648.3,0.0,352.9,288169.6,0.0,0.0,0.0,0.0
0.91,0.45,0.006451830791883394,0.0,1199,4.09485735841908,2.094478931179526,0.66,3650,INJ,0.0,0.0,0.0,0.0,0.0,0.0,365.0,252395.2
1.0,0.66,0.0,0.0,1199,4.09485735841908,2.094478931179526,0.66,3650,PROD,44648.3,0.0,352.9,288169.6,0.0,0.0,0.0,0.0
1.0,0.66,0.0,0.0,1199,4.09485735841908,2.094478931179526,0.66,3650,INJ,0.0,0.0,0.0,0.0,0.0,0.0,365.0,252395.2
0.12,0.0,0.7536611439823981,0.0,1200,3.190885471555532,2.2123520627921764,0.49,3650,PROD,44585.4,0.0,352.7,287886.0,0.0,0.0,0.0,0.0
0.12,0.0,0.7536611439823981,0.0,1200,3.190885471555532,2.2123520627921764,0.49,3650,INJ,0.0,0.0,0.0,0.0,0.0,0.0,365.0,252316.3
0.18,0.0,0.6446528374181109,0.0,1200,3.190885471555532,2.2123520627921764,0.49,3650,PROD,44585.4,0.0,352.7,287886.0,0.0,0.0,0.0,0.0
0.18,0.0,0.6446528374181109,0.0,1200,3.190885471555532,2.2123520627921764,0.49,3650,INJ,0.0,0.0,0.0,0.0,0.0,0.0,365.0,252316.3
0.24,0.01,0.5449011256003389,0.0,1200,3.190885471555532,2.2123520627921764,0.49,3650,PROD,44585.4,0.0,352.7,287886.0,0.0,0.0,0.0,0.0
0.24,0.01,0.5449011256003389,0.0,1200,3.190885471555532,2.2123520627921764,0.49,3650,INJ,0.0,0.0,0.0,0.0,0.0,0.0,365.0,252316.3
0.3,0.01,0.45425773309822703,0.0,1200,3.190885471555532,2.2123520627921764,0.49,3650,PROD,44585.4,0.0,352.7,287886.0,0.0,0.0,0.0,0.0
0.3,0.01,0.45425773309822703,0.0,1200,3.190885471555532,2.2123520627921764,0.49,3650,INJ,0.0,0.0,0.0,0.0,0.0,0.0,365.0,252316.3
0.36,0.02,0.3725648389191237,0.0,1200,3.190885471555532,2.2123520627921764,0.49,3650,PROD,44585.4,0.0,352.7,287886.0,0.0,0.0,0.0,0.0
0.36,0.02,0.3725648389191237,0.0,1200,3.190885471555532,2.2123520627921764,0.49,3650,INJ,0.0,0.0,0.0,0.0,0.0,0.0,365.0,252316.3
0.42,0.03,0.29965355441862146,0.0,1200,3.190885471555532,2.2123520627921764,0.49,3650,PROD,44585.4,0.0,352.7,287886.0,0.0,0.0,0.0,0.0
0.42,0.03,0.29965355441862146,0.0,1200,3.190885471555532,2.2123520627921764,0.49,3650,INJ,0.0,0.0,0.0,0.0,0.0,0.0,365.0,252316.3
0.48,0.05,0.2353419845987747,0.0,1200,3.190885471555532,2.2123520627921764,0.49,3650,PROD,44585.4,0.0,352.7,287886.0,0.0,0.0,0.0,0.0
0.48,0.05,0.2353419845987747,0.0,1200,3.190885471555532,2.2123520627921764,0.49,3650,INJ,0.0,0.0,0.0,0.0,0.0,0.0,365.0,252316.3
0.54,0.07,0.17943270044037546,0.0,1200,3.190885471555532,2.2123520627921764,0.49,3650,PROD,44585.4,0.0,352.7,287886.0,0.0,0.0,0.0,0.0
0.54,0.07,0.17943270044037546,0.0,1200,3.190885471555532,2.2123520627921764,0.49,3650,INJ,0.0,0.0,0.0,0.0,0.0,0.0,365.0,252316.3
0.6,0.1,0.13170934832582604,0.0,1200,3.190885471555532,2.2123520627921764,0.49,3650,PROD,44585.4,0.0,352.7,287886.0,0.0,0.0,0.0,0.0
0.6,0.1,0.13170934832582604,0.0,1200,3.190885471555532,2.2123520627921764,0.49,3650,INJ,0.0,0.0,0.0,0.0,0.0,0.0,365.0,252316.3
0.66,0.13,0.09193193803446373,0.0,1200,3.190885471555532,2.2123520627921764,0.49,3650,PROD,44585.4,0.0,352.7,287886.0,0.0,0.0,0.0,0.0
0.66,0.13,0.09193193803446373,0.0,1200,3.190885471555532,2.2123520627921764,0.49,3650,INJ,0.0,0.0,0.0,0.0,0.0,0.0,365.0,252316.3
0.72,0.17,0.05982998999833451,0.0,1200,3.190885471555532,2.2123520627921764,0.49,3650,PROD,44585.4,0.0,352.7,287886.0,0.0,0.0,0.0,0.0
0.72,0.17,0.05982998999833451,0.0,1200,3.190885471555532,2.2123520627921764,0.49,3650,INJ,0.0,0.0,0.0,0.0,0.0,0.0,365.0,252316.3
0.78,0.22,0.035091946733952384,0.0,1200,3.190885471555532,2.2123520627921764,0.49,3650,PROD,44585.4,0.0,352.7,287886.0,0.0,0.0,0.0,0.0
0.78,0.22,0.035091946733952384,0.0,1200,3.190885471555532,2.2123520627921764,0.49,3650,INJ,0.0,0.0,0.0,0.0,0.0,0.0,365.0,252316.3
0.84,0.28,0.017347352436413777,0.0,1200,3.190885471555532,2.2123520627921764,0.49,3650,PROD,44585.4,0.0,352.7,287886.0,0.0,0.0,0.0,0.0
0.84,0.28,0.017347352436413777,0.0,1200,3.190885471555532,2.2123520627921764,0.49,3650,INJ,0.0,0.0,0.0,0.0,0.0,0.0,365.0,252316.3
0.91,0.36,0.00485753857997429,0.0,1200,3.190885471555532,2.2123520627921764,0.49,3650,PROD,44585.4,0.0,352.7,287886.0,0.0,0.0,0.0,0.0
0.91,0.36,0.00485753857997429,0.0,1200,3.190885471555532,2.2123520627921764,0.49,3650,INJ,0.0,0.0,0.0,0.0,0.0,0.0,365.0,252316.3
1.0,0.49,0.0,0.0,1200,3.190885471555532,2.2123520627921764,0.49,3650,PROD,44585.4,0.0,352.7,287886.0,0.0,0.0,0.0,0.0
1.0,0.49,0.0,0.0,1200,3.190885471555532,2.2123520627921764,0.49,3650,INJ,0.0,0.0,0.0,0.0,0.0,0.0,365.0,252316.3
0.12,0.0,0.7581508810377376,0.0,1201,3.190885471555532,2.1658887532783577,0.7,3650,PROD,44608.9,0.0,352.7,287963.3,0.0,0.0,0.0,0.0
0.12,0.0,0.7581508810377376,0.0,1201,3.190885471555532,2.1658887532783577,0.7,3650,INJ,0.0,0.0,0.0,0.0,0.0,0.0,365.0,252337.4
0.18,0.0,0.6506244686695294,0.0,1201,3.190885471555532,2.1658887532783577,0.7,3650,PROD,44608.9,0.0,352.7,287963.3,0.0,0.0,0.0,0.0
0.18,0.0,0.6506244686695294,0.0,1201,3.190885471555532,2.1658887532783577,0.7,3650,INJ,0.0,0.0,0.0,0.0,0.0,0.0,365.0,252337.4
0.24,0.01,0.5518937806441687,0.0,1201,3.190885471555532,2.1658887532783577,0.7,3650,PROD,44608.9,0.0,352.7,287963.3,0.0,0.0,0.0,0.0
0.24,0.01,0.5518937806441687,0.0,1201,3.190885471555532,2.1658887532783577,0.7,3650,INJ,0.0,0.0,0.0,0.0,0.0,0.0,365.0,252337.4
0.3,0.02,0.46184855269850217,0.0,1201,3.190885471555532,2.1658887532783577,0.7,3650,PROD,44608.9,0.0,352.7,287963.3,0.0,0.0,0.0,0.0
0.3,0.02,0.46184855269850217,0.0,1201,3.190885471555532,2.1658887532783577,0.7,3650,INJ,0.0,0.0,0.0,0.0,0.0,0.0,365.0,252337.4
0.36,0.03,0.38037098875715986,0.0,1201,3.190885471555532,2.1658887532783577,0.7,3650,PROD,44608.9,0.0,352.7,287963.3,0.0,0.0,0.0,0.0
0.36,0.03,0.38037098875715986,0.0,1201,3.190885471555532,2.1658887532783577,0.7,3650,INJ,0.0,0.0,0.0,0.0,0.0,0.0,365.0,252337.4
0.42,0.04,0.3073345261576121,0.0,1201,3.190885471555532,2.1658887532783577,0.7,3650,PROD,44608.9,0.0,352.7,287963.3,0.0,0.0,0.0,0.0
0.42,0.04,0.3073345261576121,0.0,1201,3.190885471555532,2.1658887532783577,0.7,3650,INJ,0.0,0.0,0.0,0.0,0.0,0.0,365.0,252337.4
0.48,0.07,0.24260225649254252,0.0,1201,3.190885471555532,2.1658887532783577,0.7,3650,PROD,44608.9,0.0,352.7,287963.3,0.0,0.0,0.0,0.0
0.48,0.07,0.24260225649254252,0.0,1201,3.190885471555532,2.1658887532783577,0.7,3650,INJ,0.0,0.0,0.0,0.0,0.0,0.0,365.0,252337.4
0.54,0.1,0.18602485749115333,0.0,1201,3.190885471555532,2.1658887532783577,0.7,3650,PROD,44608.9,0.0,352.7,287963.3,0.0,0.0,0.0,0.0
0.54,0.1,0.18602485749115333,0.0,1201,3.190885471555532,2.1658887532783577,0.7,3650,INJ,0.0,0.0,0.0,0.0,0.0,0.0,365.0,252337.4
0.6,0.14,0.13743780507966594,0.0,1201,3.190885471555532,2.1658887532783577,0.7,3650,PROD,44608.9,0.0,352.7,287963.3,0.0,0.0,0.0,0.0
0.6,0.14,0.13743780507966594,0.0,1201,3.190885471555532,2.1658887532783577,0.7,3650,INJ,0.0,0.0,0.0,0.0,0.0,0.0,365.0,252337.4
0.66,0.19,0.09665747721385314,0.0,1201,3.190885471555532,2.1658887532783577,0.7,3650,PROD,44608.9,0.0,352.7,287963.3,0.0,0.0,0.0,0.0
0.66,0.19,0.09665747721385314,0.0,1201,3.190885471555532,2.1658887532783577,0.7,3650,INJ,0.0,0.0,0.0,0.0,0.0,0.0,365.0,252337.4
0.72,0.25,0.06347545136210257,0.0,1201,3.190885471555532,2.1658887532783577,0.7,3650,PROD,44608.9,0.0,352.7,287963.3,0.0,0.0,0.0,0.0
0.72,0.25,0.06347545136210257,0.0,1201,3.190885471555532,2.1658887532783577,0.7,3650,INJ,0.0,0.0,0.0,0.0,0.0,0.0,365.0,252337.4
0.78,0.32,0.03764962717673227,0.0,1201,3.190885471555532,2.1658887532783577,0.7,3650,PROD,44608.9,0.0,352.7,287963.3,0.0,0.0,0.0,0.0
0.78,0.32,0.03764962717673227,0.0,1201,3.190885471555532,2.1658887532783577,0.7,3650,INJ,0.0,0.0,0.0,0.0,0.0,0.0,365.0,252337.4
0.84,0.4,0.01888915026511625,0.0,1201,3.190885471555532,2.1658887532783577,0.7,3650,PROD,44608.9,0.0,352.7,287963.3,0.0,0.0,0.0,0.0
0.84,0.4,0.01888915026511625,0.0,1201,3.190885471555532,2.1658887532783577,0.7,3650,INJ,0.0,0.0,0.0,0.0,0.0,0.0,365.0,252337.4
0.91,0.52,0.005432573521500214,0.0,1201,3.190885471555532,2.1658887532783577,0.7,3650,PROD,44608.9,0.0,352.7,287963.3,0.0,0.0,0.0,0.0
0.91,0.52,0.005432573521500214,0.0,1201,3.190885471555532,2.1658887532783577,0.7,3650,INJ,0.0,0.0,0.0,0.0,0.0,0.0,365.0,252337.4
1.0,0.7,0.0,0.0,1201,3.190885471555532,2.1658887532783577,0.7,3650,PROD,44608.9,0.0,352.7,287963.3,0.0,0.0,0.0,0.0
1.0,0.7,0.0,0.0,1201,3.190885471555532,2.1658887532783577,0.7,3650,INJ,0.0,0.0,0.0,0.0,0.0,0.0,365.0,252337.4
0.12,0.0,0.5466729470767704,0.0,1202,3.190885471555532,4.724154195496831,0.71,3650,PROD,43535.3,0.0,350.3,284920.1,0.0,0.0,0.0,0.0
0.12,0.0,0.5466729470767704,0.0,1202,3.190885471555532,4.724154195496831,0.71,3650,INJ,0.0,0.0,0.0,0.0,0.0,0.0,365.0,252663.5
0.18,0.0,0.3916006005399238,0.0,1202,3.190885471555532,4.724154195496831,0.71,3650,PROD,43535.3,0.0,350.3,284920.1,0.0,0.0,0.0,0.0
0.18,0.0,0.3916006005399238,0.0,1202,3.190885471555532,4.724154195496831,0.71,3650,INJ,0.0,0.0,0.0,0.0,0.0,0.0,365.0,252663.5
0.24,0.01,0.27349225489030204,0.0,1202,3.190885471555532,4.724154195496831,0.71,3650,PROD,43535.3,0.0,350.3,284920.1,0.0,0.0,0.0,0.0
0.24,0.01,0.27349225489030204,0.0,1202,3.190885471555532,4.724154195496831,0.71,3650,INJ,0.0,0.0,0.0,0.0,0.0,0.0,365.0,252663.5
0.3,0.02,0.1854467624810633,0.0,1202,3.190885471555532,4.724154195496831,0.71,3650,PROD,43535.3,0.0,350.3,284920.1,0.0,0.0,0.0,0.0
0.3,0.02,0.1854467624810633,0.0,1202,3.190885471555532,4.724154195496831,0.71,3650,INJ,0.0,0.0,0.0,0.0,0.0,0.0,365.0,252663.5
0.36,0.03,0.12144071371185619,0.0,1202,3.190885471555532,4.724154195496831,0.71,3650,PROD,43535.3,0.0,350.3,284920.1,0.0,0.0,0.0,0.0
0.36,0.03,0.12144071371185619,0.0,1202,3.190885471555532,4.724154195496831,0.71,3650,INJ,0.0,0.0,0.0,0.0,0.0,0.0,365.0,252663.5
0.42,0.04,0.07627766029837559,0.0,1202,3.190885471555532,4.724154195496831,0.71,3650,PROD,43535.3,0.0,350.3,284920.1,0.0,0.0,0.0,0.0
0.42,0.04,0.07627766029837559,0.0,1202,3.190885471555532,4.724154195496831,0.71,3650,INJ,0.0,0.0,0.0,0.0,0.0,0.0,365.0,252663.5
0.48,0.07,0.04553611805355731,0.0,1202,3.190885471555532,4.724154195496831,0.71,3650,PROD,43535.3,0.0,350.3,284920.1,0.0,0.0,0.0,0.0
0.48,0.07,0.04553611805355731,0.0,1202,3.190885471555532,4.724154195496831,0.71,3650,INJ,0.0,0.0,0.0,0.0,0.0,0.0,365.0,252663.5
0.54,0.1,0.025516199887173255,0.0,1202,3.190885471555532,4.724154195496831,0.71,3650,PROD,43535.3,0.0,350.3,284920.1,0.0,0.0,0.0,0.0
0.54,0.1,0.025516199887173255,0.0,1202,3.190885471555532,4.724154195496831,0.71,3650,INJ,0.0,0.0,0.0,0.0,0.0,0.0,365.0,252663.5
0.6,0.14,0.01318469350371727,0.0,1202,3.190885471555532,4.724154195496831,0.71,3650,PROD,43535.3,0.0,350.3,284920.1,0.0,0.0,0.0,0.0
0.6,0.14,0.01318469350371727,0.0,1202,3.190885471555532,4.724154195496831,0.71,3650,INJ,0.0,0.0,0.0,0.0,0.0,0.0,365.0,252663.5
0.66,0.19,0.006118347789679461,0.0,1202,3.190885471555532,4.724154195496831,0.71,3650,PROD,43535.3,0.0,350.3,284920.1,0.0,0.0,0.0,0.0
0.66,0.19,0.006118347789679461,0.0,1202,3.190885471555532,4.724154195496831,0.71,3650,INJ,0.0,0.0,0.0,0.0,0.0,0.0,365.0,252663.5
0.72,0.25,0.002445058724569476,0.0,1202,3.190885471555532,4.724154195496831,0.71,3650,PROD,43535.3,0.0,350.3,284920.1,0.0,0.0,0.0,0.0
0.72,0.25,0.002445058724569476,0.0,1202,3.190885471555532,4.724154195496831,0.71,3650,INJ,0.0,0.0,0.0,0.0,0.0,0.0,365.0,252663.5
0.78,0.32,0.0007825342389809269,0.0,1202,3.190885471555532,4.724154195496831,0.71,3650,PROD,43535.3,0.0,350.3,284920.1,0.0,0.0,0.0,0.0
0.78,0.32,0.0007825342389809269,0.0,1202,3.190885471555532,4.724154195496831,0.71,3650,INJ,0.0,0.0,0.0,0.0,0.0,0.0,365.0,252663.5
0.84,0.41,0.00017383614278696448,0.0,1202,3.190885471555532,4.724154195496831,0.71,3650,PROD,43535.3,0.0,350.3,284920.1,0.0,0.0,0.0,0.0
0.84,0.41,0.00017383614278696448,0.0,1202,3.190885471555532,4.724154195496831,0.71,3650,INJ,0.0,0.0,0.0,0.0,0.0,0.0,365.0,252663.5
0.91,0.53,1.1473089025161817e-05,0.0,1202,3.190885471555532,4.724154195496831,0.71,3650,PROD,43535.3,0.0,350.3,284920.1,0.0,0.0,0.0,0.0
0.91,0.53,1.1473089025161817e-05,0.0,1202,3.190885471555532,4.724154195496831,0.71,3650,INJ,0.0,0.0,0.0,0.0,0.0,0.0,365.0,252663.5
1.0,0.71,0.0,0.0,1202,3.190885471555532,4.724154195496831,0.71,3650,PROD,43535.3,0.0,350.3,284920.1,0.0,0.0,0.0,0.0
1.0,0.71,0.0,0.0,1202,3.190885471555532,4.724154195496831,0.71,3650,INJ,0.0,0.0,0.0,0.0,0.0,0.0,365.0,252663.5
0.12,0.0,0.5402590041508598,0.0,1203,3.190885471555532,4.816477965215914,0.49,3650,PROD,43484.8,0.0,350.1,284725.1,0.0,0.0,0.0,0.0
0.12,0.0,0.5402590041508598,0.0,1203,3.190885471555532,4.816477965215914,0.49,3650,INJ,0.0,0.0,0.0,0.0,0.0,0.0,365.0,252702.4
0.18,0.0,0.38449112449540435,0.0,1203,3.190885471555532,4.816477965215914,0.49,3650,PROD,43484.8,0.0,350.1,284725.1,0.0,0.0,0.0,0.0
0.18,0.0,0.38449112449540435,0.0,1203,3.190885471555532,4.816477965215914,0.49,3650,INJ,0.0,0.0,0.0,0.0,0.0,0.0,365.0,252702.4
0.24,0.01,0.26664981914993524,0.0,1203,3.190885471555532,4.816477965215914,0.49,3650,PROD,43484.8,0.0,350.1,284725.1,0.0,0.0,0.0,0.0
0.24,0.01,0.26664981914993524,0.0,1203,3.190885471555532,4.816477965215914,0.49,3650,INJ,0.0,0.0,0.0,0.0,0.0,0.0,365.0,252702.4
0.3,0.01,0.17943952996554902,0.0,1203,3.190885471555532,4.816477965215914,0.49,3650,PROD,43484.8,0.0,350.1,284725.1,0.0,0.0,0.0,0.0
0.3,0.01,0.17943952996554902,0.0,1203,3.190885471555532,4.816477965215914,0.49,3650,INJ,0.0,0.0,0.0,0.0,0.0,0.0,365.0,252702.4
0.36,0.02,0.11653868558740832,0.0,1203,3.190885471555532,4.816477965215914,0.49,3650,PROD,43484.8,0.0,350.1,284725.1,0.0,0.0,0.0,0.0
0.36,0.02,0.11653868558740832,0.0,1203,3.190885471555532,4.816477965215914,0.49,3650,INJ,0.0,0.0,0.0,0.0,0.0,0.0,365.0,252702.4
0.42,0.03,0.0725364244144019,0.0,1203,3.190885471555532,4.816477965215914,0.49,3650,PROD,43484.8,0.0,350.1,284725.1,0.0,0.0,0.0,0.0
0.42,0.03,0.0725364244144019,0.0,1203,3.190885471555532,4.816477965215914,0.49,3650,INJ,0.0,0.0,0.0,0.0,0.0,0.0,365.0,252702.4
0.48,0.05,0.042868309979444685,0.0,1203,3.190885471555532,4.816477965215914,0.49,3650,PROD,43484.8,0.0,350.1,284725.1,0.0,0.0,0.0,0.0
0.48,0.05,0.042868309979444685,0.0,1203,3.190885471555532,4.816477965215914,0.49,3650,INJ,0.0,0.0,0.0,0.0,0.0,0.0,365.0,252702.4
0.54,0.07,0.023750924950450617,0.0,1203,3.190885471555532,4.816477965215914,0.49,3650,PROD,43484.8,0.0,350.1,284725.1,0.0,0.0,0.0,0.0
0.54,0.07,0.023750924950450617,0.0,1203,3.190885471555532,4.816477965215914,0.49,3650,INJ,0.0,0.0,0.0,0.0,0.0,0.0,365.0,252702.4
0.6,0.1,0.012115203593197958,0.0,1203,3.190885471555532,4.816477965215914,0.49,3650,PROD,43484.8,0.0,350.1,284725.1,0.0,0.0,0.0,0.0
